order_id,ecom_customer_id,order_date,order_total,order_status
ORD-148712,EC-17917,2025-12-13T00:00:00Z,219.0,Completed
ORD-148713,EC-17917,2026-02-21T00:00:00Z,538.0,Completed
ORD-148714,EC-17917,2026-04-12T00:00:00Z,698.0,Completed
ORD-148715,EC-17918,2025-12-22T00:00:00Z,1246.0,Completed
ORD-148716,EC-17919,2026-02-09T00:00:00Z,159.0,Completed
ORD-148717,EC-17920,2024-09-09T00:00:00Z,349.0,Completed
ORD-148718,EC-17920,2026-04-14T00:00:00Z,438.0,Completed
ORD-148719,EC-17920,2025-01-25T00:00:00Z,219.0,Completed
ORD-148720,EC-17921,2025-03-10T00:00:00Z,857.0,Completed
ORD-148721,EC-17921,2024-11-19T00:00:00Z,159.0,Completed
ORD-148722,EC-17921,2025-01-11T00:00:00Z,508.0,Completed
ORD-148723,EC-17921,2025-12-08T00:00:00Z,219.0,Completed
ORD-148724,EC-17921,2026-01-31T00:00:00Z,349.0,Completed
ORD-148725,EC-17921,2025-03-18T00:00:00Z,189.0,Completed
ORD-148726,EC-17921,2026-07-18T00:00:00Z,159.0,Returned
ORD-148727,EC-17922,2024-08-19T00:00:00Z,159.0,Returned
ORD-148728,EC-17922,2025-06-29T00:00:00Z,696.0,Completed
ORD-148729,EC-17922,2026-06-12T00:00:00Z,282.93,Completed
ORD-148730,EC-17923,2024-08-16T00:00:00Z,945.0,Completed
ORD-148731,EC-17923,2025-11-13T00:00:00Z,537.0,Completed
ORD-148732,EC-17923,2024-10-13T00:00:00Z,598.0,Completed
ORD-148733,EC-17923,2025-06-12T00:00:00Z,299.0,Cancelled
ORD-148734,EC-17923,2025-02-24T00:00:00Z,698.0,Completed
ORD-148735,EC-17924,2025-06-05T00:00:00Z,1189.29,Completed
ORD-148736,EC-17924,2024-11-21T00:00:00Z,189.0,Completed
ORD-148737,EC-17925,2024-10-11T00:00:00Z,727.0,Completed
ORD-148738,EC-17925,2025-07-12T00:00:00Z,698.0,Cancelled
ORD-148739,EC-17926,2025-05-06T00:00:00Z,159.0,Completed
ORD-148740,EC-17927,2024-08-11T00:00:00Z,189.0,Completed
ORD-148741,EC-17927,2024-10-06T00:00:00Z,1266.0,Completed
ORD-148742,EC-17928,2024-11-07T00:00:00Z,597.0,Completed
ORD-148743,EC-17928,2026-06-19T00:00:00Z,1296.0,Completed
ORD-148744,EC-17929,2025-08-21T00:00:00Z,219.0,Completed
ORD-148745,EC-17930,2025-02-05T00:00:00Z,299.0,Cancelled
ORD-148746,EC-17930,2024-10-03T00:00:00Z,349.0,Completed
ORD-148747,EC-17931,2026-02-25T00:00:00Z,648.0,Completed
ORD-148748,EC-17932,2026-05-10T00:00:00Z,518.0,Completed
ORD-148749,EC-17933,2025-05-23T00:00:00Z,378.0,Completed
ORD-148750,EC-17933,2026-05-13T00:00:00Z,378.0,Completed
ORD-148751,EC-17934,2024-08-21T00:00:00Z,189.0,Completed
ORD-148752,EC-17934,2024-10-02T00:00:00Z,648.0,Completed
ORD-148753,EC-17934,2024-12-28T00:00:00Z,698.0,Completed
ORD-148754,EC-17935,2025-08-29T00:00:00Z,866.0,Completed
ORD-148755,EC-17936,2026-03-18T00:00:00Z,159.0,Completed
ORD-148756,EC-17936,2026-06-09T00:00:00Z,538.0,Completed
ORD-148757,EC-17936,2025-04-17T00:00:00Z,378.0,Completed
ORD-148758,EC-17936,2026-02-15T00:00:00Z,698.0,Completed
ORD-148759,EC-17936,2024-08-03T00:00:00Z,349.0,Completed
ORD-148760,EC-17936,2025-09-17T00:00:00Z,219.0,Completed
ORD-148761,EC-17937,2025-01-21T00:00:00Z,219.0,Completed
ORD-148762,EC-17937,2026-04-22T00:00:00Z,159.0,Completed
ORD-148763,EC-17937,2025-07-04T00:00:00Z,787.0,Completed
ORD-148764,EC-17937,2026-04-08T00:00:00Z,219.0,Completed
ORD-148765,EC-17937,2026-03-20T00:00:00Z,378.0,Completed
ORD-148766,EC-17937,2026-05-22T00:00:00Z,867.0,Completed
ORD-148767,EC-17937,2025-12-25T00:00:00Z,349.0,Completed
ORD-148768,EC-17938,2026-03-15T00:00:00Z,598.0,Completed
ORD-148769,EC-17938,2026-07-05T00:00:00Z,657.0,Completed
ORD-148770,EC-17938,2025-08-03T00:00:00Z,698.0,Completed
ORD-148771,EC-17939,2025-03-10T00:00:00Z,395.97,Completed
ORD-148772,EC-17939,2025-07-22T00:00:00Z,159.0,Cancelled
ORD-148773,EC-17939,2025-10-29T00:00:00Z,189.0,Completed
ORD-148774,EC-17939,2026-06-08T00:00:00Z,159.0,Completed
ORD-148775,EC-17939,2026-01-03T00:00:00Z,318.0,Completed
ORD-148776,EC-17940,2025-06-14T00:00:00Z,189.0,Completed
ORD-148777,EC-17940,2025-06-04T00:00:00Z,697.0,Cancelled
ORD-148778,EC-17940,2025-05-17T00:00:00Z,299.0,Completed
ORD-148779,EC-17940,2025-11-08T00:00:00Z,219.0,Completed
ORD-148780,EC-17940,2024-10-15T00:00:00Z,219.0,Completed
ORD-148781,EC-17940,2024-08-08T00:00:00Z,1016.0,Cancelled
ORD-148782,EC-17940,2025-11-26T00:00:00Z,887.0,Completed
ORD-148783,EC-17941,2026-04-18T00:00:00Z,568.0,Completed
ORD-148784,EC-17941,2025-04-14T00:00:00Z,349.0,Returned
ORD-148785,EC-17941,2026-07-22T00:00:00Z,189.0,Completed
ORD-148786,EC-17941,2024-09-26T00:00:00Z,598.0,Completed
ORD-148787,EC-17941,2024-11-28T00:00:00Z,787.0,Completed
ORD-148788,EC-17941,2025-07-17T00:00:00Z,438.0,Completed
ORD-148789,EC-17942,2026-07-19T00:00:00Z,159.0,Completed
ORD-148790,EC-17943,2026-02-01T00:00:00Z,896.0,Completed
ORD-148791,EC-17943,2026-03-25T00:00:00Z,508.0,Completed
ORD-148792,EC-17944,2025-03-05T00:00:00Z,698.0,Completed
ORD-148793,EC-17945,2025-08-22T00:00:00Z,648.0,Completed
ORD-148794,EC-17945,2026-01-16T00:00:00Z,219.0,Completed
ORD-148795,EC-17946,2025-09-01T00:00:00Z,159.0,Completed
ORD-148796,EC-17946,2026-03-25T00:00:00Z,219.0,Completed
ORD-148797,EC-17946,2025-01-20T00:00:00Z,677.0,Completed
ORD-148798,EC-17947,2025-03-16T00:00:00Z,219.0,Returned
ORD-148799,EC-17947,2024-09-07T00:00:00Z,378.0,Completed
ORD-148800,EC-17947,2024-09-23T00:00:00Z,697.0,Completed
ORD-148801,EC-17947,2025-01-15T00:00:00Z,438.0,Completed
ORD-148802,EC-17947,2024-10-14T00:00:00Z,508.0,Completed
ORD-148803,EC-17947,2025-07-23T00:00:00Z,698.0,Cancelled
ORD-148804,EC-17947,2026-01-11T00:00:00Z,189.0,Completed
ORD-148805,EC-17948,2026-04-26T00:00:00Z,598.0,Completed
ORD-148806,EC-17948,2024-11-19T00:00:00Z,299.0,Completed
ORD-148807,EC-17949,2025-11-08T00:00:00Z,219.0,Completed
ORD-148808,EC-17949,2025-01-02T00:00:00Z,299.0,Completed
ORD-148809,EC-17950,2025-03-27T00:00:00Z,189.0,Completed
ORD-148810,EC-17950,2025-04-15T00:00:00Z,349.0,Completed
ORD-148811,EC-17950,2024-08-21T00:00:00Z,598.0,Completed
ORD-148812,EC-17951,2025-04-16T00:00:00Z,189.0,Completed
ORD-148813,EC-17951,2025-06-13T00:00:00Z,189.0,Completed
ORD-148814,EC-17951,2026-03-19T00:00:00Z,408.0,Completed
ORD-148815,EC-17951,2026-04-15T00:00:00Z,299.0,Completed
ORD-148816,EC-17951,2024-11-15T00:00:00Z,159.0,Completed
ORD-148817,EC-17952,2025-08-12T00:00:00Z,299.0,Completed
ORD-148818,EC-17952,2026-05-11T00:00:00Z,698.0,Completed
ORD-148819,EC-17953,2025-10-21T00:00:00Z,159.0,Completed
ORD-148820,EC-17954,2024-08-10T00:00:00Z,299.0,Completed
ORD-148821,EC-17954,2025-09-21T00:00:00Z,299.0,Completed
ORD-148822,EC-17955,2026-01-15T00:00:00Z,737.0,Completed
ORD-148823,EC-17955,2025-02-07T00:00:00Z,349.0,Cancelled
ORD-148824,EC-17956,2026-04-04T00:00:00Z,189.0,Cancelled
ORD-148825,EC-17956,2025-11-28T00:00:00Z,378.0,Completed
ORD-148826,EC-17956,2025-02-25T00:00:00Z,189.0,Returned
ORD-148827,EC-17956,2025-05-28T00:00:00Z,568.0,Cancelled
ORD-148828,EC-17957,2025-06-28T00:00:00Z,299.0,Completed
ORD-148829,EC-17957,2026-06-20T00:00:00Z,507.0,Completed
ORD-148830,EC-17957,2025-11-15T00:00:00Z,438.0,Completed
ORD-148831,EC-17958,2026-05-10T00:00:00Z,408.0,Completed
ORD-148832,EC-17959,2026-07-24T00:00:00Z,349.0,Completed
ORD-148833,EC-17960,2026-01-22T00:00:00Z,787.0,Completed
ORD-148834,EC-17961,2025-10-25T00:00:00Z,597.0,Completed
ORD-148835,EC-17961,2025-09-14T00:00:00Z,159.0,Completed
ORD-148836,EC-17961,2024-09-24T00:00:00Z,349.0,Cancelled
ORD-148837,EC-17961,2025-03-09T00:00:00Z,219.0,Completed
ORD-148838,EC-17961,2026-05-29T00:00:00Z,219.0,Cancelled
ORD-148839,EC-17962,2024-08-30T00:00:00Z,349.0,Completed
ORD-148840,EC-17963,2026-06-01T00:00:00Z,378.0,Completed
ORD-148841,EC-17963,2025-08-05T00:00:00Z,318.0,Completed
ORD-148842,EC-17963,2024-10-17T00:00:00Z,408.0,Completed
ORD-148843,EC-17964,2025-08-11T00:00:00Z,189.0,Completed
ORD-148844,EC-17964,2025-09-07T00:00:00Z,318.0,Completed
ORD-148845,EC-17964,2025-02-08T00:00:00Z,737.0,Completed
ORD-148846,EC-17964,2024-10-18T00:00:00Z,219.0,Completed
ORD-148847,EC-17964,2026-01-15T00:00:00Z,897.0,Completed
ORD-148848,EC-17964,2024-11-18T00:00:00Z,538.0,Completed
ORD-148849,EC-17965,2026-05-22T00:00:00Z,159.0,Completed
ORD-148850,EC-17965,2025-01-07T00:00:00Z,518.0,Completed
ORD-148851,EC-17965,2024-12-21T00:00:00Z,1086.0,Completed
ORD-148852,EC-17966,2026-07-21T00:00:00Z,348.0,Cancelled
ORD-148853,EC-17966,2026-06-25T00:00:00Z,189.0,Completed
ORD-148854,EC-17966,2024-08-01T00:00:00Z,1106.0,Returned
ORD-148855,EC-17966,2026-07-03T00:00:00Z,219.0,Completed
ORD-148856,EC-17966,2025-07-27T00:00:00Z,508.0,Completed
ORD-148857,EC-17966,2024-12-16T00:00:00Z,159.0,Completed
ORD-148858,EC-17966,2025-08-28T00:00:00Z,488.0,Completed
ORD-148859,EC-17967,2025-04-17T00:00:00Z,159.0,Completed
ORD-148860,EC-17968,2025-11-24T00:00:00Z,219.0,Completed
ORD-148861,EC-17968,2025-06-30T00:00:00Z,159.0,Completed
ORD-148862,EC-17969,2024-12-11T00:00:00Z,159.0,Cancelled
ORD-148863,EC-17969,2024-12-28T00:00:00Z,159.0,Completed
ORD-148864,EC-17969,2026-03-12T00:00:00Z,159.0,Completed
ORD-148865,EC-17969,2026-03-03T00:00:00Z,189.0,Completed
ORD-148866,EC-17969,2025-01-19T00:00:00Z,1046.0,Completed
ORD-148867,EC-17970,2024-12-14T00:00:00Z,378.0,Completed
ORD-148868,EC-17970,2025-01-01T00:00:00Z,756.0,Completed
ORD-148869,EC-17970,2025-10-27T00:00:00Z,349.0,Completed
ORD-148870,EC-17970,2026-03-19T00:00:00Z,598.0,Completed
ORD-148871,EC-17970,2026-01-15T00:00:00Z,707.0,Completed
ORD-148872,EC-17970,2025-09-26T00:00:00Z,698.0,Completed
ORD-148873,EC-17970,2025-03-22T00:00:00Z,318.0,Completed
ORD-148874,EC-17970,2025-08-06T00:00:00Z,698.0,Completed
ORD-148875,EC-17971,2025-04-19T00:00:00Z,159.0,Cancelled
ORD-148876,EC-17971,2025-08-26T00:00:00Z,349.0,Completed
ORD-148877,EC-17971,2026-03-11T00:00:00Z,349.0,Completed
ORD-148878,EC-17972,2025-09-07T00:00:00Z,598.0,Completed
ORD-148879,EC-17972,2025-11-20T00:00:00Z,318.0,Returned
ORD-148880,EC-17972,2025-10-05T00:00:00Z,378.0,Completed
ORD-148881,EC-17973,2024-08-14T00:00:00Z,378.0,Completed
ORD-148882,EC-17973,2026-07-15T00:00:00Z,159.0,Completed
ORD-148883,EC-17973,2024-11-18T00:00:00Z,189.0,Cancelled
ORD-148884,EC-17974,2025-12-30T00:00:00Z,518.0,Completed
ORD-148885,EC-17974,2025-11-03T00:00:00Z,159.0,Returned
ORD-148886,EC-17974,2025-06-23T00:00:00Z,648.0,Completed
ORD-148887,EC-17974,2025-09-21T00:00:00Z,917.0,Completed
ORD-148888,EC-17974,2025-05-26T00:00:00Z,299.0,Completed
ORD-148889,EC-17975,2025-03-02T00:00:00Z,349.0,Completed
ORD-148890,EC-17976,2024-08-15T00:00:00Z,372.44,Cancelled
ORD-148891,EC-17977,2024-08-30T00:00:00Z,947.0,Completed
ORD-148892,EC-17978,2025-09-13T00:00:00Z,189.0,Completed
ORD-148893,EC-17978,2026-06-19T00:00:00Z,189.0,Completed
ORD-148894,EC-17978,2024-08-19T00:00:00Z,349.0,Completed
ORD-148895,EC-17979,2026-07-16T00:00:00Z,567.0,Returned
ORD-148896,EC-17980,2025-02-09T00:00:00Z,219.0,Completed
ORD-148897,EC-17980,2025-11-01T00:00:00Z,219.0,Completed
ORD-148898,EC-17981,2025-07-19T00:00:00Z,837.0,Cancelled
ORD-148899,EC-17981,2026-05-03T00:00:00Z,349.0,Completed
ORD-148900,EC-17981,2024-09-17T00:00:00Z,299.0,Cancelled
ORD-148901,EC-17982,2026-02-15T00:00:00Z,568.0,Cancelled
ORD-148902,EC-17982,2025-06-09T00:00:00Z,408.0,Completed
ORD-148903,EC-17982,2025-06-11T00:00:00Z,349.0,Completed
ORD-148904,EC-17982,2026-06-14T00:00:00Z,757.0,Completed
ORD-148905,EC-17982,2025-12-24T00:00:00Z,159.0,Completed
ORD-148906,EC-17982,2025-09-07T00:00:00Z,219.0,Completed
ORD-148907,EC-17982,2026-01-31T00:00:00Z,349.0,Completed
ORD-148908,EC-17983,2025-06-15T00:00:00Z,667.0,Completed
ORD-148909,EC-17983,2025-05-12T00:00:00Z,698.0,Completed
ORD-148910,EC-17983,2025-03-05T00:00:00Z,299.0,Completed
ORD-148911,EC-17984,2026-03-14T00:00:00Z,648.0,Completed
ORD-148912,EC-17984,2025-12-17T00:00:00Z,299.0,Completed
ORD-148913,EC-17984,2025-12-24T00:00:00Z,787.0,Completed
ORD-148914,EC-17984,2025-12-10T00:00:00Z,189.0,Completed
ORD-148915,EC-17984,2025-08-16T00:00:00Z,299.0,Completed
ORD-148916,EC-17984,2025-08-19T00:00:00Z,299.0,Returned
ORD-148917,EC-17984,2024-08-09T00:00:00Z,219.0,Completed
ORD-148918,EC-17984,2024-09-08T00:00:00Z,508.0,Completed
ORD-148919,EC-17985,2026-06-18T00:00:00Z,219.0,Completed
ORD-148920,EC-17985,2026-03-06T00:00:00Z,349.0,Completed
ORD-148921,EC-17985,2025-10-23T00:00:00Z,349.0,Completed
ORD-148922,EC-17986,2026-05-30T00:00:00Z,408.0,Completed
ORD-148923,EC-17987,2024-08-30T00:00:00Z,159.0,Returned
ORD-148924,EC-17987,2024-12-13T00:00:00Z,598.0,Completed
ORD-148925,EC-17987,2026-03-24T00:00:00Z,378.0,Cancelled
ORD-148926,EC-17987,2025-12-10T00:00:00Z,219.0,Completed
ORD-148927,EC-17988,2026-05-02T00:00:00Z,219.0,Completed
ORD-148928,EC-17988,2024-12-26T00:00:00Z,378.0,Completed
ORD-148929,EC-17988,2025-08-19T00:00:00Z,189.0,Completed
ORD-148930,EC-17989,2025-06-18T00:00:00Z,438.0,Completed
ORD-148931,EC-17989,2026-01-18T00:00:00Z,757.0,Completed
ORD-148932,EC-17989,2024-10-17T00:00:00Z,698.0,Completed
ORD-148933,EC-17990,2026-03-02T00:00:00Z,159.0,Completed
ORD-148934,EC-17990,2026-04-13T00:00:00Z,698.0,Completed
ORD-148935,EC-17991,2025-10-29T00:00:00Z,299.0,Completed
ORD-148936,EC-17992,2026-05-28T00:00:00Z,378.0,Completed
ORD-148937,EC-17992,2025-06-25T00:00:00Z,378.0,Completed
ORD-148938,EC-17992,2025-03-17T00:00:00Z,349.0,Cancelled
ORD-148939,EC-17992,2024-08-18T00:00:00Z,299.0,Completed
ORD-148940,EC-17993,2026-02-05T00:00:00Z,488.0,Completed
ORD-148941,EC-17994,2025-09-03T00:00:00Z,299.0,Completed
ORD-148942,EC-17995,2024-11-01T00:00:00Z,787.0,Completed
ORD-148943,EC-17995,2025-05-27T00:00:00Z,1047.0,Completed
ORD-148944,EC-17995,2025-12-16T00:00:00Z,189.0,Completed
ORD-148945,EC-17995,2026-02-08T00:00:00Z,299.0,Completed
ORD-148946,EC-17995,2026-07-04T00:00:00Z,518.0,Returned
ORD-148947,EC-17995,2024-11-15T00:00:00Z,159.0,Completed
ORD-148948,EC-17996,2024-09-08T00:00:00Z,219.0,Completed
ORD-148949,EC-17997,2025-09-28T00:00:00Z,438.0,Completed
ORD-148950,EC-17997,2026-05-15T00:00:00Z,488.0,Completed
ORD-148951,EC-17997,2025-09-21T00:00:00Z,189.0,Cancelled
ORD-148952,EC-17997,2026-05-12T00:00:00Z,189.0,Completed
ORD-148953,EC-17997,2025-03-08T00:00:00Z,219.0,Returned
ORD-148954,EC-17998,2024-09-21T00:00:00Z,378.0,Completed
ORD-148955,EC-17998,2025-01-30T00:00:00Z,837.0,Completed
ORD-148956,EC-17998,2024-09-20T00:00:00Z,349.0,Completed
ORD-148957,EC-17999,2024-08-13T00:00:00Z,667.0,Completed
ORD-148958,EC-18000,2025-03-10T00:00:00Z,189.0,Completed
ORD-148959,EC-18001,2024-11-12T00:00:00Z,189.0,Completed
ORD-148960,EC-18002,2025-01-01T00:00:00Z,299.0,Cancelled
ORD-148961,EC-18002,2025-03-03T00:00:00Z,378.0,Completed
ORD-148962,EC-18002,2025-02-28T00:00:00Z,299.0,Completed
ORD-148963,EC-18002,2025-11-26T00:00:00Z,348.0,Completed
ORD-148964,EC-18002,2025-07-05T00:00:00Z,538.0,Completed
ORD-148965,EC-18002,2025-01-31T00:00:00Z,219.0,Completed
ORD-148966,EC-18002,2025-04-22T00:00:00Z,299.0,Completed
ORD-148967,EC-18002,2025-09-28T00:00:00Z,598.0,Completed
ORD-148968,EC-18003,2024-10-07T00:00:00Z,997.0,Completed
ORD-148969,EC-18004,2025-02-28T00:00:00Z,598.0,Completed
ORD-148970,EC-18004,2025-12-24T00:00:00Z,349.0,Completed
ORD-148971,EC-18004,2026-04-16T00:00:00Z,299.0,Completed
ORD-148972,EC-18005,2026-02-02T00:00:00Z,598.0,Completed
ORD-148973,EC-18005,2025-12-26T00:00:00Z,349.0,Completed
ORD-148974,EC-18005,2026-01-16T00:00:00Z,219.0,Cancelled
ORD-148975,EC-18005,2025-10-15T00:00:00Z,219.0,Completed
ORD-148976,EC-18006,2025-04-04T00:00:00Z,159.0,Completed
ORD-148977,EC-18006,2026-05-31T00:00:00Z,189.0,Completed
ORD-148978,EC-18006,2025-02-04T00:00:00Z,349.0,Completed
ORD-148979,EC-18006,2026-05-02T00:00:00Z,667.0,Completed
ORD-148980,EC-18006,2026-05-30T00:00:00Z,219.0,Completed
ORD-148981,EC-18006,2025-12-11T00:00:00Z,997.0,Cancelled
ORD-148982,EC-18006,2026-02-05T00:00:00Z,189.0,Cancelled
ORD-148983,EC-18007,2025-08-01T00:00:00Z,189.0,Completed
ORD-148984,EC-18008,2024-08-24T00:00:00Z,648.0,Completed
ORD-148985,EC-18009,2026-06-16T00:00:00Z,348.0,Completed
ORD-148986,EC-18009,2026-01-22T00:00:00Z,349.0,Completed
ORD-148987,EC-18009,2024-10-19T00:00:00Z,318.0,Completed
ORD-148988,EC-18009,2025-07-04T00:00:00Z,655.14,Completed
ORD-148989,EC-18009,2025-09-03T00:00:00Z,349.0,Completed
ORD-148990,EC-18009,2026-04-13T00:00:00Z,299.0,Completed
ORD-148991,EC-18010,2025-05-04T00:00:00Z,976.0,Cancelled
ORD-148992,EC-18010,2025-08-15T00:00:00Z,189.0,Completed
ORD-148993,EC-18010,2026-06-05T00:00:00Z,378.0,Completed
ORD-148994,EC-18010,2025-12-15T00:00:00Z,159.0,Completed
ORD-148995,EC-18011,2024-09-17T00:00:00Z,189.0,Completed
ORD-148996,EC-18011,2024-08-22T00:00:00Z,318.0,Completed
ORD-148997,EC-18012,2026-04-07T00:00:00Z,438.0,Completed
ORD-148998,EC-18013,2025-11-05T00:00:00Z,299.0,Cancelled
ORD-148999,EC-18014,2024-10-21T00:00:00Z,219.0,Completed
ORD-149000,EC-18014,2025-07-08T00:00:00Z,299.0,Completed
ORD-149001,EC-18014,2025-02-27T00:00:00Z,518.0,Completed
ORD-149002,EC-18015,2024-08-22T00:00:00Z,512.21,Completed
ORD-149003,EC-18016,2025-04-26T00:00:00Z,508.0,Completed
ORD-149004,EC-18016,2024-09-15T00:00:00Z,159.0,Completed
ORD-149005,EC-18017,2025-08-13T00:00:00Z,497.05,Completed
ORD-149006,EC-18017,2026-05-12T00:00:00Z,189.0,Completed
ORD-149007,EC-18017,2025-01-28T00:00:00Z,349.0,Cancelled
ORD-149008,EC-18017,2025-11-30T00:00:00Z,438.0,Completed
ORD-149009,EC-18018,2026-07-12T00:00:00Z,349.0,Completed
ORD-149010,EC-18019,2024-10-28T00:00:00Z,299.0,Completed
ORD-149011,EC-18019,2026-04-02T00:00:00Z,219.0,Completed
ORD-149012,EC-18020,2026-07-08T00:00:00Z,586.02,Completed
ORD-149013,EC-18021,2025-09-19T00:00:00Z,438.0,Completed
ORD-149014,EC-18022,2025-11-19T00:00:00Z,349.0,Returned
ORD-149015,EC-18022,2026-02-02T00:00:00Z,458.0,Cancelled
ORD-149016,EC-18023,2024-11-27T00:00:00Z,299.0,Cancelled
ORD-149017,EC-18023,2025-02-10T00:00:00Z,538.0,Completed
ORD-149018,EC-18023,2024-10-10T00:00:00Z,458.0,Completed
ORD-149019,EC-18023,2026-03-15T00:00:00Z,796.7,Completed
ORD-149020,EC-18023,2025-01-05T00:00:00Z,349.0,Completed
ORD-149021,EC-18023,2026-03-07T00:00:00Z,159.0,Completed
ORD-149022,EC-18023,2026-06-08T00:00:00Z,976.0,Completed
ORD-149023,EC-18023,2024-12-06T00:00:00Z,349.0,Completed
ORD-149024,EC-18024,2025-12-08T00:00:00Z,189.0,Completed
ORD-149025,EC-18024,2024-09-17T00:00:00Z,189.0,Completed
ORD-149026,EC-18025,2026-06-05T00:00:00Z,299.0,Completed
ORD-149027,EC-18026,2025-06-27T00:00:00Z,299.0,Completed
ORD-149028,EC-18026,2026-01-23T00:00:00Z,477.0,Completed
ORD-149029,EC-18026,2025-01-01T00:00:00Z,159.0,Cancelled
ORD-149030,EC-18026,2025-03-27T00:00:00Z,677.0,Returned
ORD-149031,EC-18026,2024-08-17T00:00:00Z,299.0,Completed
ORD-149032,EC-18027,2025-01-21T00:00:00Z,219.0,Returned
ORD-149033,EC-18027,2026-04-11T00:00:00Z,219.0,Completed
ORD-149034,EC-18028,2026-03-19T00:00:00Z,648.0,Completed
ORD-149035,EC-18029,2024-08-23T00:00:00Z,219.0,Returned
ORD-149036,EC-18029,2024-10-05T00:00:00Z,189.0,Completed
ORD-149037,EC-18030,2025-11-14T00:00:00Z,142.48,Completed
ORD-149038,EC-18030,2025-05-10T00:00:00Z,189.0,Completed
ORD-149039,EC-18031,2024-10-25T00:00:00Z,538.0,Completed
ORD-149040,EC-18032,2025-05-14T00:00:00Z,299.0,Completed
ORD-149041,EC-18033,2024-09-06T00:00:00Z,598.0,Completed
ORD-149042,EC-18033,2026-05-20T00:00:00Z,507.0,Completed
ORD-149043,EC-18033,2025-10-19T00:00:00Z,348.0,Completed
ORD-149044,EC-18034,2026-07-08T00:00:00Z,648.0,Completed
ORD-149045,EC-18034,2025-01-14T00:00:00Z,786.0,Completed
ORD-149046,EC-18035,2025-09-19T00:00:00Z,189.0,Completed
ORD-149047,EC-18035,2026-02-15T00:00:00Z,159.0,Completed
ORD-149048,EC-18036,2025-12-02T00:00:00Z,349.0,Completed
ORD-149049,EC-18036,2026-01-24T00:00:00Z,299.0,Returned
ORD-149050,EC-18036,2026-04-30T00:00:00Z,299.0,Completed
ORD-149051,EC-18036,2026-02-09T00:00:00Z,189.0,Completed
ORD-149052,EC-18036,2025-06-11T00:00:00Z,438.0,Completed
ORD-149053,EC-18037,2025-10-06T00:00:00Z,737.0,Completed
ORD-149054,EC-18037,2025-07-29T00:00:00Z,219.0,Completed
ORD-149055,EC-18037,2024-10-25T00:00:00Z,219.0,Completed
ORD-149056,EC-18037,2026-03-04T00:00:00Z,189.0,Completed
ORD-149057,EC-18037,2026-03-24T00:00:00Z,997.0,Completed
ORD-149058,EC-18037,2026-03-29T00:00:00Z,438.0,Completed
ORD-149059,EC-18038,2026-02-24T00:00:00Z,159.0,Completed
ORD-149060,EC-18038,2026-01-02T00:00:00Z,348.0,Completed
ORD-149061,EC-18039,2026-05-15T00:00:00Z,866.0,Completed
ORD-149062,EC-18039,2026-03-10T00:00:00Z,627.0,Completed
ORD-149063,EC-18040,2025-10-05T00:00:00Z,458.0,Completed
ORD-149064,EC-18041,2024-08-06T00:00:00Z,219.0,Completed
ORD-149065,EC-18041,2025-03-22T00:00:00Z,349.0,Completed
ORD-149066,EC-18041,2025-02-18T00:00:00Z,189.0,Cancelled
ORD-149067,EC-18041,2025-02-13T00:00:00Z,189.0,Completed
ORD-149068,EC-18042,2026-01-24T00:00:00Z,349.0,Completed
ORD-149069,EC-18042,2025-12-13T00:00:00Z,538.0,Completed
ORD-149070,EC-18043,2025-05-19T00:00:00Z,159.0,Completed
ORD-149071,EC-18043,2024-11-30T00:00:00Z,342.23,Completed
ORD-149072,EC-18043,2024-09-13T00:00:00Z,378.0,Completed
ORD-149073,EC-18044,2025-12-14T00:00:00Z,219.0,Cancelled
ORD-149074,EC-18045,2024-11-20T00:00:00Z,159.0,Completed
ORD-149075,EC-18045,2026-04-19T00:00:00Z,159.0,Completed
ORD-149076,EC-18046,2025-09-18T00:00:00Z,817.0,Completed
ORD-149077,EC-18046,2025-11-28T00:00:00Z,508.0,Completed
ORD-149078,EC-18047,2025-07-12T00:00:00Z,598.0,Returned
ORD-149079,EC-18047,2025-07-29T00:00:00Z,189.0,Completed
ORD-149080,EC-18048,2025-06-25T00:00:00Z,349.0,Completed
ORD-149081,EC-18048,2026-03-22T00:00:00Z,299.0,Completed
ORD-149082,EC-18048,2026-02-12T00:00:00Z,598.0,Completed
ORD-149083,EC-18048,2025-01-30T00:00:00Z,189.0,Cancelled
ORD-149084,EC-18048,2026-04-09T00:00:00Z,698.0,Completed
ORD-149085,EC-18048,2024-10-27T00:00:00Z,597.0,Completed
ORD-149086,EC-18049,2026-06-16T00:00:00Z,787.0,Completed
ORD-149087,EC-18050,2026-03-06T00:00:00Z,299.0,Completed
ORD-149088,EC-18050,2025-09-03T00:00:00Z,219.0,Completed
ORD-149089,EC-18050,2025-03-05T00:00:00Z,159.0,Completed
ORD-149090,EC-18051,2025-10-22T00:00:00Z,159.0,Completed
ORD-149091,EC-18051,2025-12-11T00:00:00Z,438.0,Completed
ORD-149092,EC-18052,2025-12-19T00:00:00Z,488.0,Completed
ORD-149093,EC-18052,2025-11-24T00:00:00Z,666.0,Completed
ORD-149094,EC-18052,2026-04-27T00:00:00Z,189.0,Completed
ORD-149095,EC-18052,2026-03-24T00:00:00Z,349.0,Completed
ORD-149096,EC-18052,2026-07-25T00:00:00Z,438.0,Completed
